file_name,event_ind,cluster_ind,cluster_E,cluster_Pt,cluster_Eta,cluster_Phi,cluster_nCells,cluster_ENG_CALIB_TOT,type,pred_cluster_ENG_CALIB_TOT,pred_type,pred_prob
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,12928,0,17.799114,16.095308,0.45615932,2.2313352,123,17.147081,pi0,17.341417,pion,0.70284975
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,18254,0,240.36032,82.5361,-1.7311761,-1.5413797,217,255.35588,pion,260.20956,pion,0.9999722
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,3213,1,0.8107611,0.21456374,2.004526,2.0040748,12,0.83070374,pi0,0.7568683,pi0,0.41950783
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,8569,0,840.70056,839.0324,-0.063048385,-1.5779021,349,841.52094,pi0,843.1947,pi0,0.002031802
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,6476,0,370.77808,198.64154,1.2362458,1.4941577,99,395.01797,pion,409.7937,pion,0.9998869
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,17474,1,257.5437,215.78737,0.61248565,-2.7641633,199,276.48044,pion,272.69537,pion,0.99961793
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,3480,0,382.94708,122.80145,-1.803715,0.26791632,237,375.99988,pi0,374.98422,pi0,0.003150903
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,19768,0,10.593467,3.8133428,-1.6807855,1.7237575,84,6.7840996,pi0,7.3723073,pi0,0.13070925
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,15671,0,107.814095,22.465961,2.2505178,2.578992,119,109.60835,pion,111.67679,pion,0.99990416
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,18238,0,188.58057,22.01702,-2.8374314,-0.37956557,20,185.96,pi0,185.33154,pi0,0.074712865
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,9878,0,71.858925,8.830635,-2.785828,-1.0337408,40,84.79273,pion,90.24148,pion,0.99726725
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,15407,0,314.5538,65.75321,-2.2472863,-0.9334139,265,353.98334,pion,343.10938,pion,0.9999337
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,12955,0,13.7834015,6.795418,1.3331662,-1.8981116,19,0.23866141,pion,0.3024662,pion,0.98801464
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,9120,1,9.833718,6.1205244,-1.0522972,1.9154915,85,10.440529,pion,9.7862,pion,0.9958215
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,12006,2,0.56893027,0.56142396,0.16334328,-1.8194892,9,0.049429808,pion,0.07077035,pion,0.94430536
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,3294,10,7.357816,3.4497647,-1.390469,-2.2482862,74,8.886331,pion,9.646103,pion,0.98937434
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,2867,1,1.1794302,0.23458979,2.2980552,-2.3433275,14,0.55743456,pion,1.2057908,pion,0.97441024
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,14031,0,6.7950435,2.3485658,1.7242366,-1.0301455,61,6.64034,pion,6.855898,pi0,0.45981765
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,9496,1,1.6675994,1.2465937,-0.80032647,1.0054666,39,0.4802973,pion,1.7411523,pion,0.98595715
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,16103,1,44.350147,42.024895,0.331142,2.666036,128,66.39207,pion,56.48577,pion,0.9952626
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,13762,4,15.834592,10.090052,-1.0220137,2.2842896,170,17.088606,pion,18.365753,pion,0.9964725
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,4428,1,28.086172,8.289459,1.8909144,-0.60189474,101,27.076675,pion,27.449286,pi0,0.16614386
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,10015,1,7.292179,2.0419452,-1.9458413,2.053627,64,7.529264,pi0,7.344549,pion,0.7283608
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,13856,4,1.1170714,0.37722883,1.7489488,2.990227,9,0.0580625,pion,0.03258769,pion,0.9518183
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,2229,2,1.1844825,0.24807264,2.245336,2.2997205,13,1.1452963,pi0,1.1447566,pi0,0.42819858
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,2407,1,4.222045,1.6576334,-1.5870993,-0.0623557,16,3.8809881,pion,3.8580315,pion,0.99234605
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,17268,2,0.92243075,0.902626,-0.20910034,-2.1871226,15,0.6862436,pion,0.73236185,pion,0.9849814
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,17441,1,58.20154,19.780155,1.7421668,-1.4771605,163,73.03785,pion,73.38282,pion,0.99394494
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,8858,0,898.56165,635.0849,0.8820283,-1.1275775,396,887.5188,pi0,887.9686,pi0,0.0011828436
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,5821,0,157.39362,64.2414,-1.5447283,-0.52971673,162,167.14583,pion,168.16281,pion,0.9998795
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,4877,0,956.2796,812.4913,-0.5864904,1.0133853,324,956.7394,pi0,956.92755,pi0,0.0011368403
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,10168,1,5.5968966,3.106739,-1.1939352,0.38599512,43,7.800529,pion,4.843951,pion,0.99665713
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,3994,2,2.2298212,1.3536386,-1.0839379,-1.9079603,29,1.63605,pion,1.4898422,pi0,0.17808282
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,19323,0,59.468437,53.553093,-0.46579382,-1.5379432,187,66.851135,pion,69.86723,pion,0.99943846
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,6748,0,279.56094,139.49055,-1.3193545,-0.123468995,211,287.7612,pion,289.74432,pion,0.9995943
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,3118,2,24.784363,4.012316,-2.507374,-2.2288718,35,27.429218,pion,29.534567,pion,0.9983491
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,5800,0,35.708927,8.550231,-2.107938,-1.3330346,42,49.635014,pion,41.349915,pion,0.9990422
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,5642,0,17.332487,16.83042,-0.24365462,1.2223524,29,17.935823,pion,20.098814,pion,0.9995005
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,11010,0,176.58682,50.844868,1.9167788,-0.8325977,97,173.1276,pi0,175.82175,pi0,0.082399055
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,2287,0,462.5856,223.3273,1.3571972,-3.0889287,119,527.97614,pion,523.6273,pion,0.99995136
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,12000,0,6.222885,1.1462367,-2.3763046,-2.4872794,33,5.4455404,pi0,5.7012286,pi0,0.3228363
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,261,0,9.475964,7.063588,0.80458695,-0.18834877,90,9.196317,pi0,8.856829,pi0,0.052461863
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,16848,1,111.915344,36.228207,-1.7937609,0.5615712,60,139.69124,pion,130.49323,pion,0.9999895
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,12156,0,17.969364,10.411522,1.141863,-0.5413751,80,14.982942,pi0,15.018344,pi0,0.016874554
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,10115,0,257.93094,256.6555,-0.09965357,0.98750925,251,255.75372,pi0,256.85892,pi0,0.0016920487
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,18057,0,234.76079,45.06954,2.3341634,1.8172421,124,230.98642,pi0,231.5838,pi0,0.002396023
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,374,3,6.9081283,2.962029,1.4904721,1.7162716,1,1.3915156,pi0,0.81819254,pi0,0.31267458
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,5939,0,63.37849,40.69111,1.0122151,-2.0284429,188,58.64904,pion,59.517933,pion,0.99718153
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,10502,0,96.78649,96.65293,-0.052565496,-2.4045131,98,110.22866,pion,105.31558,pion,0.9999907
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,19802,2,0.6959478,0.38251907,-1.2057604,1.7203479,7,0.22373767,pion,0.4246781,pion,0.9832624
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,11122,1,66.0572,43.073994,-0.9918681,1.9208986,161,73.26017,pion,71.91826,pion,0.9985464
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,11690,3,1.0091803,1.007389,0.05962649,1.9960623,30,1.1513495,pion,1.0853016,pi0,0.257849
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,6732,0,247.14343,230.07915,-0.38280004,2.973438,218,244.43878,pi0,245.52391,pi0,0.0010861016
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,7558,7,1.054774,0.5063209,1.3637209,-0.15317155,9,0.15966986,pion,0.13732062,pion,0.8924757
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,16333,1,3.7035563,3.4957693,0.34310326,-3.1200395,93,3.8501294,pi0,4.751193,pion,0.9488636
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,2638,0,209.73076,62.56404,-1.8797531,0.28034666,174,207.44203,pi0,207.63899,pi0,0.005153987
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,4387,1,0.7468127,0.43891147,-1.1243293,-2.9893568,22,0.7845235,pion,0.711225,pi0,0.49643585
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,12155,2,15.759223,6.6351957,1.510592,-1.6236976,1,1.598625,pi0,1.8431392,pi0,0.26707742
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,12297,8,3.0362659,1.5454059,-1.2963359,1.0321267,53,2.5269117,pion,3.3266249,pion,0.99262345
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,246,0,104.74932,49.82297,-1.3741742,1.2421763,110,116.449776,pion,113.92804,pion,0.9998468
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,12024,0,30.332115,7.6628594,2.0526173,2.2257352,78,29.25065,pi0,29.49694,pi0,0.029895226
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,4342,0,893.87225,90.47795,-2.9810326,0.47489822,58,992.2272,pion,1019.4913,pion,0.9999622
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,3851,4,8.129892,4.2731004,1.258788,1.6309013,34,12.49453,pion,10.567236,pion,0.991647
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,16257,2,29.429756,11.646694,-1.5784546,-2.7985551,118,25.69086,pion,26.102774,pion,0.99631906
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,12737,2,2.678913,2.119445,-0.71149117,-0.9388668,47,3.0225472,pion,3.3488135,pion,0.9875003
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,15457,2,1.1122316,0.69268775,1.0514985,-1.034733,35,0.7325968,pion,0.88560295,pi0,0.3780767
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,19142,0,14.537589,8.239679,-1.1687347,2.9795456,91,12.828691,pion,12.240982,pion,0.99981874
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,11959,0,730.19867,83.2478,-2.8613768,0.29247698,126,816.91034,pion,817.11365,pion,0.9999019
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,15281,1,111.15429,45.547276,-1.5404179,2.7966661,120,135.94627,pion,137.44962,pion,0.99951565
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,6736,1,5.1093073,1.1246381,2.1944108,-0.106705315,18,0.6612193,pion,2.6244338,pion,0.9955634
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,291,0,38.758114,24.79551,1.0168562,1.8269349,162,42.7804,pion,42.370853,pion,0.99981993
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,8493,11,1.1021159,0.6971618,-1.0314916,-1.7238933,13,0.73139,pion,1.2113805,pion,0.9829322
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,9054,0,477.5633,266.74115,1.1864462,-2.542284,308,464.79343,pi0,466.53967,pi0,0.003198434
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,11285,0,1412.1471,869.282,1.0663407,2.111868,89,1482.8008,pion,1470.9011,pion,0.999923
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,10506,0,61.77132,9.162264,2.595947,-1.0718535,62,64.48929,pion,68.99759,pion,0.9983596
